-88.8718,30.0483,"Chandeleur Island Light-Chandeleur Islands,LA",The Chandeleur Island Lighthouse was destroyed by Hurricane Katrina in 2005
-90.1133,30.0268,"New Canal Lighthouse-Lake Pontchartrain,LA",The lighthouse is off-limits while it is being restored by the Lake Pontchartrain Basin Foundation.Grounds/Tower/dwelling closed 
-89.03706,29.19014,"Pass A L'Outre Light-Mississippi River Delta,LA",Best seen by boat. Damaged by hurricane Katrina
-90.2982,30.2967,"Pass Manchac Light-Lake Pontchartrain,LA",Best seen by boat. Tower closed
-90.0624,30.0318,"Port Pontchartrain Lighthouse-New Orleans,LA","Grounds open, tower closed. Check in with the guard at the gate"
-93.8502,29.7166,"Sabine Pass Light-Sabine Pass,LA","Road is only accessible in dry conditions. Nearby grounds open, Tower closed. Can be seen from Sabine Pass"
-91.0667,28.9167,"Ship Shoal Lighthouse-Gulf of Mexico,LA","Best seen by boat, but is a long way from anywhere. Tower closed"
-89.167,29.0152,"South Pass Lighthouse-South Pass,LA","Best seen by boat. Grounds open, Tower closed"
-89.391,28.985,"Southwest Pass (1839) Light-Mississippi River Delta,LA",Best seen by boat. Only part of tower remains
-89.389,28.971,"Southwest Pass (1871) Light-Mississippi River Delta,LA",Best seen by boat. No access
-89.435,28.907,"Southwest Pass Entrance Lighthouse-Mississippi River Delta,LA",Best seen by boat.
-91.21619,29.69412,"Southwest Reef Lighthouse-Berwick,LA","Grounds open, Tower closed."
-90.1692,30.3799,"Tchefunte River Light-Madisonville,LA","Best viewed by boat. Grounds open,Tower closed. Currently undergoing restoration."
-89.7432,30.1745,"West Rigolets Lighthouse-Lake Pontchartrain,LA",Lighthouse was destroyed by Hurricane Katrina
-70.6817,42.6616,"Annisquam Lighthouse-Annisquam Harbor,MA",Grounds/Tower/dwelling closed
-70.7861,42.5364,"Bakers Island Lighthouse-Bakers Island,MA",Best viewed by boat. Grounds/Tower/dwelling closed
-70.169,41.652,"Bass River(West Dennis) Lighthouse-West Dennis,MA","Grounds open, Lighthouse open to guests in season"
-70.7172,41.6694,"Bird Island Lighthouse-Bird Island,MA","Best viewed by boat, but distant view from land is possible. Tower closed"
-70.218,41.6003,"Bishop & Clerks Light-Point Gammon,MA",Best viewed by boat. Tower closed
-71.175,41.705,"Borden Flats Lighthouse-Fall River,MA",Can be seen from Almond St. Tower closed
-70.89,42.3281,"Boston Harbor Lighthouse-Boston Harbor,MA",Grounds open.Tower open during tours. Dwelling closed. For info on tours call (617) 223-8666
-70.0922,41.2896,"Brant Point (Old) Lighthouse-Nantucket Harbor Coast Guard Base,MA",Grounds/Tower/dwelling closed
-70.09028,41.28971,"Brant Point Light-Nantucket Harbor,MA","Grounds open, Tower closed"
-70.895,41.6033,"Butler Flats Lighthouse-New Bedford Harbor,MA",Can be seen from East Rodney French Blvd. Tower closed
-70.5752,42.6372,"Cape Ann(Thatcher Island) Lighthouse-Thatcher Island,MA","Lighthouses (2) can be seen from Penzance Rd Grounds open, north Tower open on occasion. The Thacher Island Association provides access to the island and offers rental of the assistant keeper's dwelling. Call (617) 599-2590 to make a reservation. "
-70.0605,42.0394,"Cape Cod (Highland) Lighthouse-Truro,MA","Grounds open, dwelling/tower open in season. Open daily from mid-May to mid-October from 10 a.m. to 5:30 p.m"
-70.4523,41.4202,"Cape Poge Light-Chappaquiddick Island,MA","Grounds open, Tower open during tours. Call (508) 627-3599"
-69.95,41.6717,"Chatham Lighthouse-Chatham,MA","Grounds and tower open during scheduled tours, dwelling closed. Public tours are offered by the local Coast Guard Auxiliary every Wednesday from 1 p.m. to 3:30 p.m. during July and August and the first and third Wednesday of May, June, September and October, from 1 p.m. to 3 p.m. The lighthouse is also open on December 31st from noon to 2 p.m. "
-70.90071,41.5928,"Clark's Point Lighthouse-New Bedford Harbor,MA","Grounds open, Tower and fort closed"
-70.695,41.6317,"Cleveland Ledge Lighthouse-Buzzards Bay,MA",Best viewed by boat. Tower closed
-70.95,41.4133,"Cuttyhunk Light-Cuttyhunk Island,MA",Ferry service to island is offered. 2 mile hike on island. Grounds open
-70.9544,42.3397,"Deer Island Light-Deer Island,MA",Can be seen from Boston Harbor Islands Park. Tower closed
-70.8836,42.5168,"Derby Wharf Light-Salem,MA","Grounds open, Tower closed"
-70.6723,42.583,"Dog Bar Breakwater Light-Gloucester,MA","Can be reached by 0.4 mile hike on the breakwater. Grounds open, Tower closed"
-70.6486,41.9878,"Duxbury Pier Light-Plymouth Bay,MA",Best viewed by boat. Tower closed
-70.5675,41.4702,"East Chop Lighthouse-Martha's Vineyard,MA","Grounds open, Tower open during scheduled tours.Open for tours one-and-a-half hours before sunset until a half hour following sunset on Sundays from mid-June to mid-September. "
-70.6642,42.5805,"Eastern Point Lighthouse-Gloucester,MA",Access to the lighthouse is allowed. Grounds/Tower/dwelling closed
-70.5032,41.3904,"Edgartown Harbor Light-Martha's Vineyard,MA","Grounds open, Tower closed"
-70.8666,42.5267,"Fort Pickering(Winter Island) Light-Winter Island,MA","Grounds open, Tower closed"
-70.835,41.3483,"Gay Head Lighthouse-Martha's Vineyard,MA","Grounds open, Tower open during scheduled tours. Open one-and-a-half hours before sunset until a half hour following sunset on Fridays, Saturdays, and Sundays from mid-June to mid-September. "
-70.8695,42.3646,"Graves Light-Boston Harbor,MA",Best viewed by boat. Grounds/Tower closed
-70.0481,41.3903,"Great Point Lighthouse-Nantucket,MA","Grounds open, tower open during scheduled tours. Tours leave at 9:30 a.m. and 1:30 p.m. from June through Columbus Day weekend. For reservations, call (508) 228-6799.  "
-70.8564,42.5463,"Hospital Point Range Front Light-Beverly Harbor,MA",Dwelling closed. Grounds and tower open once each year.One day each summer as part of the week-long Beverly Homecoming
-70.8782,42.5487,"Hospital Point Range Rear Light-Beverly,MA","Grounds open, Tower closed"
-70.28833,41.63607,"Hyannis Lighthouse-Hyannis Harbor,MA",Privately owned. Grounds/Tower/dwelling closed
-70.9575,42.33,"Long Island Head Lighthouse-Boston Harbor,MA","Best viewed by boat, since access to the island is not permitted. Grounds/Tower closed"
-70.16873,42.033,"Long Point Lighthouse-Provincetown,MA","Strenuous 2.7 mile walk to the lighthouse, or it can be viewed distantly from Provincetown. Grounds open, Tower closed"
-70.8335,42.5052,"Marblehead Light-Marblehead Neck,MA","Grounds open, Tower closed"
-70.0323,41.9305,"Mayo Beach Lighthouse-Mayo Beach,MA",Privately owned. Grounds/dwelling closed
-70.7583,42.27,"Minot's Ledge Lighthouse-Minot,MA","Best viewed by boat, but distant views can be had from Minot. Tower closed"
-69.993,41.5592,"Monomoy Point Lighthouse-South Monomoy Island,MA","Grounds open, tower closed. Dwelling open during overnight stays. The Friends of Monomoy offer overnights in the keeper's quarters on South Monomoy Island. Call (508) 945-0594 "
-70.1063,41.2937,"Nantucket Cliff Range Light-Nantucket,MA",Privately owned. Grounds and Tower closed
-70.7124,41.7562,"Nantucket II Lightship-Wareham,MA","Privately owned. Grounds open, Ship closed"
-70.91929,41.63574,"Nantucket Lightship-Nantucket or Boston,MA",Privately owned.
-69.953,41.8602,"Nauset Lighthouse-North Eastham,MA","The tower is open for tours every Sunday July through October as well as several dates in May and June. Wednesday tours are offered in both July and August. As hours vary, check the Nauset Light Preservation Society website or call (508) 240-2612. "
-70.9184,41.6352,"New Bedford Lightship-New Bedford,MA",The lightship was sold as scrap and cut into pieces in 2007
-70.79535,41.65109,"Ned's Point Light-Mattapoisett,MA","Grounds open, tower open during tours. In 2007, the tower was open in July and August on Thursdays from 10 a.m. to noon. "
-70.8183,42.815,"Newburyport Harbor (Plum Island) Light-Plum Island,MA","Grounds open, dwelling closed, tower open during open houses occasionally held on summer weekends. "
-70.86299,42.8105,"Newburyport Harbor Range Front Light-Newburyport,MA",Grounds/Tower closed
-70.8657,42.811,"Newburyport Harbor Range Rear Light-Newburyport,MA","Grounds open, Tower closed"
-70.655,41.516,"Nobska Point Lighthouse-Woods Hole,MA","Grounds open, dwelling closed, tower open during open houses. "
-70.90948,41.62637,"Palmer Island Light-New Bedford,MA","The lighthouse is accessible at low tide . Grounds open, tower closed"
-70.59978,42.0036,"Plymouth (Gurnet) Lighthouse-Gurnet Peninsula,MA","Grounds open, Tower closed.You can hike to the lighthouse, but requires 8 miles roundtrip hike."
-70.26529,41.61021,"Point Gammon Light-Hyannis Harbor,MA",Best viewed by boat. Privately owned. Grounds/Tower closed
-70.2433,42.0623,"Race Point Lighthouse-Race Point Beach,MA","Grounds open, tower open during tours, dwelling available for overnight stays. tours of the lighthouse are offered between May and October on the first and third Saturdays. You must reach the lighthouse on your own for the tours. 1.7 mile hike. Call 800-894-1951 "
-70.2748,41.7246,"Sandy Neck Lighthouse-Sandy Neck,MA","Privately owned. Grounds/Tower/dwelling closed.You can visit the location, but it requires a one way 6 mile hike in sand"
-69.9651,41.2832,"Sankaty Head Lighthouse-Nantucket,MA","Grounds open, Tower closed"
-70.7155,42.2049,"Scituate Lighthouse-Scituate Harbor,MA","Grounds open, Tower/dwelling closed"
-69.985,41.6584,"Stage Harbor Lighthouse-Stage Harbor,MA","Privately owned. Grounds/Tower/dwelling closed.You can visit the location, but it requires a one way 1 mile hike "
-70.5881,42.662,"Straitsmouth Island Lighthouse-Straitsmouth Island,MA",Best seen by boat. Grounds/Tower/dwelling closed
-70.7584,41.4691,"Tarpaulin Cove Light-Naushon Island,MA",Grounds/Tower closed. Best viewed by boat since access to the island is restricted
-70.6653,42.6018,"Ten Pound Island Light-Ten Pound Island,MA","Clearly visible from many points along the Gloucester waterfront. Grounds open, Tower closed"
-69.95775,41.859,"Three Sisters Light-North Eastham,MA","Grounds open, towers open during tours. Call 508-349-3785"
-70.6,41.4808,"West Chop Lighthouse-Vineyard Haven,MA",Grounds/Tower/dwelling closed
-70.6593,41.6829,"Wings Neck Lighthouse-Buzzards Bay,MA",Privately owned.Grounds/Tower/dwelling closed.Available for weekly rentals. Call 617-899-5063
-70.1933,42.0217,"Wood End Lighthouse-Provincetown,MA","Grounds open, Tower closed. You can visit the location, but requires a 1 mile hike one way."
-76.399,39.0592,"Baltimore Harbor Light-Chesapeake Bay,MD",Best viewed from the water. Tower closed
-75.8095,39.5273,"Bethel Bridge Light-Chesapeake City,MD","Grounds open, Tower closed"
-76.742886,38.208833,"Blackistone Lighthouse-St Clement's Island,MD",Restored Lighthouse-Water taxi from the St Clement's Island-Potomac River Museum. Grounds/dwelling open
-76.3914,38.8332,"Bloody Point Bar Light-Kent Island,MD","Best viewed from the water. Privately owned, Tower closed"
-76.6086,39.2857,"Chesapeake Lightship-Baltimore's Inner Harbor,MD",Grounds and ship open
-76.0847,39.5408,"Concord Point Light-Havre de Grace,MD","Grounds open. Tower/dwelling are open on Sat and Sun from 1 pm to 5 pm, Apr thru Oct. Special tours call (410) 939-3213"
-76.3818,38.3861,"Cove Point Lighthouse-Cove Point,MD","Grounds open in season, Tower closed.Season Apr thru Oct.  (410) 326-2042 Renovation scheduled this fall (2008)"
-76.3822,39.2032,"Craighill Channel Lower Front Lighthouse-North Point State Park,MD",Best viewed from the water. Tower closed
-76.3942,39.2291,"Craighill Channel Lower Rear Light-Ramona Beach,MD",Best viewed from the water. Tower closed
-76.4482,39.1972,"Craighill Channel Upper Front Light-Fort Howard,MD","Best viewed from the water, but can be seen from the VA Medical Center in Fort Howard. Tower closed"
-76.4628,39.2163,"Craighill Channel Upper Rear Light-Bay Front Road,MD",Grounds/Tower closed
-76.4634,38.331,"Drum Point Lighthouse-Solomons,MD",Located at Calvert Marine Museum. Open from 10 am to 5 pm daily. Grounds/Tower/dwellings open
-76.083,39.4945,"Fishing Battery Lighthouse-Fishing Battery Island,MD",Best seen by boat. Grounds open. Tower/dwelling closed
-76.5195,39.2147,"Fort Carroll Light-Patapsco River,MD","Best viewed from the water, but distant view is possible from Fort Armistead Park. Grounds/Tower closed"
-77.0368,38.7123,"Fort Washington Light-Fort Washington,MD","Grounds open, Tower closed"
-76.2499,38.2564,"Hooper Island Light-Chesapeake Bay,MD",Best viewed from the water. Tower closed
-76.2186,38.788,"Hooper Strait Lighthouse-St Michaels,MD",Located in Chesapeake Bay Maritime Museum. Grounds/Tower/dwelling open
-76.5715,39.262,"Lazaretto Point Light-Fort McHenry,MD","One can drive close to the light, but Grounds/Tower CLOSED"
-76.5296,38.1354,"Piney Point Light-Piney Point,MD","Grounds are open daily. Lighthouse and Museum open daily 10 am to 5 pm, mid Apr thru Sept. (301) 994-1471"
-76.3224,38.0381,"Point Lookout Lighthouse-Point Lookout State Park,MD","Grounds open. Tower/dwelling are open the first Sat of the month between 10 am and 2 pm, Apr thru Nov. (301) 872-5688"
-76.29,38.1283,"Point No Point Lighthouse-Chesapeake Bay,MD",Best viewed from the water. Tower closed
-76.2699,39.2792,"Poole's Island Light-Pooles Island,MD",Best viewed from the water. Grounds/Tower closed
-76.385,39.0167,"Sandy Point Shoals Lighthouse-Chesapeake Bay,MD","Best viewed from the water, but good view can be had from Sandy Point State Park. Privately owned, Tower closed"
-76.6054,39.2836,"Seven Foot Knoll Lighthouse-Baltimore's Inner Harbor,MD",Lighthouse is part of the Baltimore Maritime Museum.Grounds/dwelling open. For visiting hours call (410) 396-3453
-76.3749,38.6382,"Sharps Island Light-Tilghman Island,MD",Best viewed from the water. Tower closed
-76.0151,38.0484,"Solomon's Lump Light-Charter boat out of Wenona,MD",Best viewed from the water. Tower closed
-76.436,38.8991,"Thomas Point Shoals Lighthouse-Thomas Point,MD",Best seen by boat. Can be seen from Thomas Point Park. Tower/dwelling open during official tours on select Sat/Sun during summer. (800) 690-5080
-76.0085,39.4498,"Turkey Point Light-Elk Neck State Park,MD","Grounds open. Tower is open Sat and Sun 11 am to 4 pm , late Apr thru Mid Nov"
-68.199,44.2415,"Baker Island Lighthouse-Baker Island,ME","Grounds open, dwelling/tower closed. Baker Island Park Tour. Call 207-288-2386"
-68.3372,44.2221,"Bass Harbor Lighthouse-Bass Harbor,ME","Grounds open, dwelling/tower closed"
-68.2699,44.2836,"Bear Island Lighthouse-Bear Island,ME",A boat trip is needed for a good look at the lighthouse. Grounds/dwelling/tower closed
-68.4985,44.2488,"Blue Hill Bay Lighthouse-Green Island,ME",Best seen by boat. Privately owned. Grounds/dwelling/tower closed
-70.48,43.117,"Boon Island Lighthouse-Boon Island,ME",9.5 miles offshore. Best seen by boat. Grounds/Tower closed
-68.9099,44.1116,"Browns Head Lighthouse-Vinalhaven Island,ME","Ground open, dwelling/tower closed. Old Quarry Ocean Adventures offers a Lighthouse Boat Trip that includes Browns Head Lighthouse. 207-367-8977"
-68.4472,44.1343,"Burnt Coat Habor(Hockamock Head)Lighthouse-Swans Island,ME","Grounds open, dwelling/tower closed. Ferry reqd to Swans Island"
-69.64,43.825,"Burnt Island Lighthouse-Boothbay Harbor,ME",Grounds/dwelling/tower open. Tours that allow you to land on the island and visit the Burnt Island Lighthouse are offered twice daily in the summer by Balmy Day Cruises. Call (207) 633-2284 or (800) 298-2284 for reservations
-70.2,43.5666,"Cape Elizabeth Lighthouse-Cape Elizabeth,ME",Grounds/dwelling/tower closed
-70.5913,43.165,"Cape Neddick(Nubble) Lighthouse-York Beach,ME","Grounds open, dwelling/tower closed"
-69.65,43.7798,"Cuckolds Light-Southport Island,ME",Grounds/Tower closed. Can be seen offshore
-69.049,44.2016,"Curtis Island Lighthouse-Camden,ME","Best seen by boat. Grounds open, Tower/dwelling closed"
-68.81848,44.38313,"Dice Head Lighthouse-Castine,ME","Grounds open, dwelling/tower closed"
-69.807,43.8833,"Doubling Point Light-Arrowsic Island,ME","Dwelling is Privately owned. Grounds open, Tower/dwelling closed"
-68.7683,44.2183,"Eagle Island Lighthouse-Eagle Island,ME","Must be seen by boat. Grounds open, Tower closed"
-68.138,44.3541,"Egg Rock Lighthouse-Rock Island,ME","Best seen by boat. Grounds closed April 1 - August 31, lighthouse closed. 207-288-2386   "
-68.8118,44.4675,"Fort Point Lighthouse-Fort Point State Park,ME","Grounds open, lighthouse open by appointment. Tours of the lighthouse can be scheduled by calling the Fort Point State Park manager at (207)567-3356"
-69.375,43.8917,"Franklin Island Light-Franklin Island,ME","Best seen by boat. Grounds open, Tower closed"
-70.4249,43.3583,"Goat Island Lighthouse-Goat Island,ME","Best seen by boat. Grounds open, Tower/dwelling closed"
-68.8316,44.1353,"Goose Rocks Light-Fox Islands Thorofare,ME",Best seen by boat. Tower closed. Old Quarry Ocean Adventures offers a Lighthouse Boat Trip 207-367-8977
-68.246,44.1423,"Great Duck Island Lighthouse-Great Duck Island,ME",Grounds/dwelling/tower closed. Bar Harbor Whale Watch offers a lighthouse and park tour. 207-288-2386   
-68.9433,44.2817,"Grindle Point Lighthouse-Islesboro Island,ME","Grounds/dwelling open in summer, tower closed. Ferry ride reqd to Islesboro island."
-70.0369,43.6558,"Halfway Rock Light-Middle of Casco Bay,ME",Best seen by boat. Grounds/Tower closed
-69.69,43.8234,"Hendricks Head Lighthouse-Southport Island,ME",Grounds/dwelling/tower closed. Can be seen from shore
-68.8616,44.025,"Heron Neck Lighthouse-Green Island,ME","Grounds open, dwelling/tower closed. Old Quarry Ocean Adventures offers a Lighthouse Boat Trip 207-367-8977"
-69.0604,44.1658,"Indian Island Lighthouse-Indian Island,ME",Best seen by boat. Privately owned. Grounds/dwelling/tower closed
-68.6517,44.065,"Isle au Haut Light-Isle au Haut,ME",Grounds open. Dwelling open to guests. Tower closed. Ferry reqd to Isle au Haut island
-69.7949,43.8833,"Kennebec River (Doubling Point) Range Light-Arrowsic Island,ME","Grounds open, dwelling/towers closed"
-69.8965,44.304,"Ladies Delight Light-Lake Cobbosseecontee,ME",Best seen by boat. Grounds/Tower closed
-67.3666,44.5684,"Libby Island Light-Libby Island,ME",Best seen by boat. Grounds/Tower closed
-67.1926,44.6511,"Little River Lighthouse-Little River Island,ME",Best seen by boat.Grounds open only after July 15 each year due to nesting. Dwelling/tower closed
-66.9768,44.8414,"Lubec Channel Light-Lubec Channel,ME",Best seen by boat. Tower closed. 
-67.1017,44.5017,"Machias Seal Island Lighthouse-Machias Seal Island,ME","Must be seen by boat. Grounds open, Tower closed"
-68.7032,44.13397,"Mark Island (Deer Island Thorofare)Light-Mark Island,ME","Grounds open, tower closed.  Old Quarry Ocean Adventures offers a Lighthouse Boat Trip that includes Mark Island Lighthouse 207-367-8977"
-69.26111,43.91806,"Marshall Point Light-Port Clyde,ME","Grounds/dwelling open, tower closed. Open on weekends during May from 1 p.m. to 5 p.m. From Memorial Day to Columbus Day, the hours are from 1 p.m. to 5 p.m., Sunday through Friday, and 10 a.m. to 5 p.m. on Saturdays. "
-68.8549,43.7841,"Matinicus Rock Lighthouse-Matinicus Rock,ME",Very remote. Boat reqd. Grounds/Tower/dwellings closed
-69.315,43.765,"Monhegan Island Lighthouse-Monhegan Island,ME","Grounds/dwelling open, tower closed. Year-round ferry service to the island is available. The museum is open daily from 11:30 a.m. to 3:30 p.m., July 1 through August 31, and from 12:30 p.m. to 2:30 p.m.,June 23 - June 30 and September 1 through September 30. "
-67.5331,44.4745,"Moose Peak(Mistake Island) Light-Mistake Island,ME","Grounds open, tower closed. best seen by boat. Landing on the island, which is controlled by the Nature Conservancy, is permitted "
-68.12819,43.96849,"Mount Desert Rock Lighthouse-Mount Desert Rock,ME",Must be seen by boat. Grounds/Tower/dwellings closed
-67.8332,44.4554,"Narraguagus(Pond Island) Lighthouse-Pond Island,ME",Best seen by boat. Privately owned. Grounds/dwelling/tower closed
-67.7457,44.4638,"Nash Island Light-Nash Island,ME","Best seen by boat. Grounds open seasonally, tower closed.  The island is closed from April through August to protect nesting seabirds. "
-69.0441,44.0921,"Owls Head Light-Rockland Harbor,ME","Grounds open, dwelling/tower closed"
-69.5066,43.8366,"Pemaquid Point Lighthouse-Pemaquid Point,ME",Grounds/Tower/dwelling open
-69.7852,43.7867,"Perkins Island Light-Perkins Island,ME","Best seen by boat. Grounds open, Tower/dwelling closed"
-67.865,44.3684,"Petit Manan Light Petit Manan Island-Petit Manan Island,ME",Best seen by boat. Grounds open Sept thru Mar Tower/dwelling closed
-69.77,43.74,"Pond Island Light-Popham Beach,ME","Best seen by boat, but can be seen from Popham Beach. Grounds open September through March, tower closed"
-70.2349,43.6555,"Portland Breakwater Light-South Portland,ME","Grounds open, Tower closed"
-70.2078,43.6233,"Portland Head Lighthouse-Portland,ME","Grounds open, dwelling open in season, tower closed. open daily from Memorial Day to the Friday following Columbus Day. From mid April to Memorial Day and from Columbus Day to just before Christmas the Museum is open weekends only. The hours are 10 a.m. to 4 p.m. Call (207) 799-2661 for more information. "
-68.0128,44.4034,"Prospect Harbor Lighthouse-Prospect Harbor,ME",Grounds/dwelling/tower closed
-68.7432,44.3092,"Pumpkin Island Lighthouse-Pumpkin Island,ME",Can be seen just offshore. Privately owned. Grounds/Tower/dwelling closed
-69.6,43.8034,"Ram Island Light-Boothbay Harbor,ME","Best seen by boat. Grounds open, Tower/dwelling closed"
-70.1867,43.6317,"Ram Island Ledge Light-Ram Island,ME","Best seen by boat, but can be seen from Portland Head Light. Grounds/Tower closed"
-69.0783,44.1033,"Rockland Breakwater Lighthouse-Rockland,ME","Dwelling/tower open in season. walk the 0.8 mile breakwater to get a close-up view of the light. The lighthouse is open from 9 a.m. to 5 p.m. on weekends, holidays, and other special event days from Memorial Day weekend to Columbus Day weekend, weather and volunteer availability permitting. Call (207) 785-4609 for more information. "
-69.0913,44.0856,"Rockland Harbor Southwest Lighthouse-Rockland Harbor,ME",Privately owned. Grounds/Tower closed
-68.7266,44.015,"Saddleback Ledge Light-Rock Ledge near Vinalhaven Island,ME",Must be seen by boat. Grounds/Tower closed. Old Quarry Ocean Adventures offers a Lighthouse Boat Trip that includes Saddleback Ledge Lighthouse. 207-367-8977
-69.7583,43.7083,"Seguin Island Lighthouse-Popham Beach,ME","Grounds open, tower/dwelling open from Memorial Day through Labor Day. This lighthouse is best seen by visiting the island by boat"
-70.2241,43.6519,"Spring Point Ledge Light-Portland Harbor,ME","Grounds open, tower open occasionally. open to the public on select days during the summer. Call (207) 699-2676 for dates "
-69.8016,43.8166,"Squirrel Point Light-Arrowsic Island,ME","Grounds open, Tower/dwelling closed. Requires a 0.5 mile hike"
-69.1848,43.9611,"Tenants Harbor Lighthouse-Southern Island,ME",Best seen by boat. Grounds/Tower/dwelling closed
-69.0738,43.9643,"Two Bush Lighthouse-Two Bush Island,ME",Best seen by boat. Grounds/Tower closed
-66.9505,44.815,"West Quoddy Head Lighthouse-West Quoddy State Park,ME","Grounds open, dwelling open in season, tower closed. open daily from mid-May to mid-October from 10:10 a.m. to 4:00 p.m. Call (207) 733-2180 "
-70.6967,43.0583,"Whaleback Ledge Light-Mouth of Piscataqua River,ME","Best seen by boat, but distant view can be had from Fort Foster Park. Tower closed"
-69.125,43.9784,"Whitehead Lighthouse-Whitehead Island,ME",Best seen by boat. Grounds/Tower/dwelling closed
-67.2275,45.1625,"Whitlocks Mill Light-Calais,ME",Privately owned. Grounds/Tower/dwelling closed
-68.0878,44.3616,"Winter Harbor Lighthouse-Mark Island,ME",Can be seen offshore from Arcadia National Park. Privately owned. Grounds/Tower/dwelling closed
-70.3292,43.4567,"Wood Island Lighthouse-Biddeford Pool,ME",Grounds/dwelling/tower open in season. Tours to the lighthouse are now also provided by Friends of Wood Island Lighthouse. 207 286-3229
-83.4232,45.0601,"Alpena Harbor Light-Alpena,MI",Tower closed
-86.1391,46.67314,"Au Sable Point Light-Au Sable Point-Pictured Rocks National Lakeshore,MI","Grounds open, dwelling/tower open in season. Tours of the lighthouse are offered in the summer.Contact Pictured Rocks National Lakeshore. 1.5 mile hike reqd"
-85.5763,45.5773,"Beaver Head Lighthouse-Beaver Island,MI",Grounds/tower open. Dwelling closed. Ferry to Beaver Island reqd
-85.5088,45.7425,"Beaver Island Harbor (St. James)Light-Beaver Island,MI",Tower closed. Ferry to Beaver Island reqd
-87.9669,47.3742,"Bete Grise (Mendota) Light-Bete Grise,MI",Privately owned. Grounds/dwelling/tower closed
-87.68,46.8417,"Big Bay Point Lighthouse-Big Bay,MI","Grounds open, dwelling/tower opened to guests and guided tours.For information on dates and times of guided tours, call the lighthouse at (906) 345-9957"
-86.514486,44.057625,"Big Sable Point Lighthouse-Ludington,MI","Grounds open, dwelling/tower open in season.  Open daily from 10 a.m. to 5 p.m., May through October. Call (231) 845-7343 to confirm hours. 1.8 mile hike each way reqd to reach lighthouse"
-84.4208,45.8111,"Bois Blanc Island Lighthouse-Bois Blanc Island,MI",Best viewed from the water. Privately owned. Grounds/Tower/dwelling closed.
-87.3538,45.4086,"Cedar River Lighthouse-Cedar River,MI",Privately owned. Grounds/dwelling closed
-83.44109,44.03745,"Charity Island Lighthouse-Charity Island,MI","Privately owned. Grounds open , dwelling closed. Ferry reqd to reach island"
-85.264551,45.319911,"Charlevoix South Pier Light-Charlevoix,MI","Grounds open, Tower closed"
-84.464087,45.657729,"Cheboygan Crib Light-Cheboygan,MI","Grounds open, Tower closed. Walk the breakwater to the light"
-84.4728,45.6473,"Cheboygan River Front Range Light-Cheboygan,MI","Grounds open, dwelling/tower open in season.Open 9:00 a.m. to 5:00 p.m. on Saturdays, Sundays and Holidays from Memorial Day weekend through Labor Day weekend. "
-84.465545,45.656197,"Cheboygan River Lighthouse-Cheboygan,MI","Grounds open, Tower closed. "
-84.4151,45.6684,"Cheboygan Ruins Lighthouse-Cheboygan State Park,MI",Grounds open. Located in Cheboygan State Park. Ruins only and requires a mile hike
-86.6913,46.4367,"Christmas (End of the Road) Range Light-Christmas,MI","Grounds open, Towers (2) closed"
-87.8602,47.4744,"Copper Harbor(Gull Rock) Lighthouse-Copper Harbor,MI","Grounds open, dwelling open during tours, tower closed.The road which leads to the Copper Harbor Lighthouse is not open to the public. Boat service is available from May to October. For more information, call (906) 289-4966. "
-87.8667,47.4678,"Copper Harbor Range Lights-Copper Harbor,MI","Grounds open, dwelling/tower closed.The rear range light is now home to the assistant manager of Fort Wilkins State Park, so respect their privacy. From the range lights, you can walk to the harbor and view the Copper Harbor Lighthouse across the water. "
-85.2572,46.7528,"Crisp Point Light-Crisp Point,MI","Grounds open, tower open in season.open on Saturdays mid-June to September from noon to 5:00 p.m. Call (906) 492-3206 for more information"
-83.9033,45.9483,"DeTour Reef Lighthouse-Lake Huron at St Mary's River,MI","Best seen by boat,but you can get a decent view from the end of Lighthouse road.Visitors to the lighthouse must be physically capable of climbing and descending a 20-foot ladder to reach the lighthouse deck. During ascent and descent of the ladder, each person will wear a safety harness "
-83.141218,42.000885,"Detroit River Light-Lake Erie and Detroit River,MI",Best seen by boat. Tower closed
-88.1596,47.4597,"Eagle Harbor Lighthouse-Eagle Harbor,MI","Grounds open, dwelling/tower open in season. open from mid-June to early October. Call (906) 337-1263 for more information"
-88.1543,47.4555,"Eagle Harbor Range Light-Eagle Harbor,MI",Privately owned. Grounds/dwelling closed
-88.2994,47.4138,"Eagle River Lighthouse-Eagle River,MI",Privately owned. Grounds/Tower/dwelling closed
-82.42241,43.006318,"Fort Gratiot Light-Port Huron,MI","Grounds/tower open during tours.Tours of the lighthouse can be arranged through the Port Huron Museum. 11:00 am through 5:00 pm, Friday, Saturday, Sunday, and Monday. (810) 455-0214 extension 119"
-83.913682,45.486097,"Forty Mile Point Lighthouse-Rogers City,MI","Grounds open, dwelling/tower open in season.Lighthouse and outbuildings are open on Saturdays and Sundays from noon to 4 p.m. from Memorial Day weekend to mid-October. The lighthouse is home to a museum. The tower is open for climbing during visiting hours. "
-84.4347,45.6798,"Fourteen Foot Shoal Lighthouse-Cheboygan,MI",Best viewed by boat. Fair views are available of the lighthouse near the ruins on the Cheboyan Main Light in Cheboygan State Park and from the Cheboygan Crib Light.
